db_id,query,query_toks,question,question_toks,sql,source_file,split,dataset_name,query_id
TheHistoryofBaseball,SELECT league_id FROM salary GROUP BY league_id ORDER BY sum(salary) DESC LIMIT 1,"['SELECT', 'league_id', 'FROM', 'salary', 'GROUP', 'BY', 'league_id', 'ORDER', 'BY', 'sum(salary)', 'DESC', 'LIMIT', '1']",What is the top league that pays the most to their players?,"['What', 'is', 'the', 'top', 'league', 'that', 'pays', 'the', 'most', 'to', 'their', 'players?']","{'from': {'table_units': [['table_unit', 3]], 'conds': []}, 'select': [False, [[0, [0, [0, 25, False], None]]]], 'where': [], 'groupBy': [[0, 25, False]], 'having': [], 'orderBy': ['desc', [[0, [4, 27, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,276
TheHistoryofBaseball,SELECT league_id FROM salary GROUP BY league_id ORDER BY max(salary) - min(salary) DESC LIMIT 1,"['SELECT', 'league_id', 'FROM', 'salary', 'GROUP', 'BY', 'league_id', 'ORDER', 'BY', 'max(salary)', '-', 'min(salary)', 'DESC', 'LIMIT', '1']",Which leage have the largest difference in pay among their team players?,"['Which', 'leage', 'have', 'the', 'largest', 'difference', 'in', 'pay', 'among', 'their', 'team', 'players?']","{'from': {'table_units': [['table_unit', 3]], 'conds': []}, 'select': [False, [[0, [0, [0, 25, False], None]]]], 'where': [], 'groupBy': [[0, 25, False]], 'having': [], 'orderBy': ['desc', [[1, [1, 27, False], [2, 27, False]]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,277
TheHistoryofBaseball,"SELECT avg(T2.salary) FROM salary as T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE T1.inducted = ""Y""","['SELECT', 'avg(T2.salary)', 'FROM', 'salary', 'as', 'T2', 'JOIN', 'hall_of_fame', 'as', 'T1', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T1.inducted', '=', '""Y""']",What is the average pay for players inducted into the hall of fame?,"['What', 'is', 'the', 'average', 'pay', 'for', 'players', 'inducted', 'into', 'the', 'hall', 'of', 'fame?']","{'from': {'table_units': [['table_unit', 3], ['table_unit', 0]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 26, False], None]]}, 'select': [False, [[5, [0, [0, 27, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,278
TheHistoryofBaseball,"SELECT avg(T2.salary) FROM salary as T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE T1.inducted = ""N""","['SELECT', 'avg(T2.salary)', 'FROM', 'salary', 'as', 'T2', 'JOIN', 'hall_of_fame', 'as', 'T1', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T1.inducted', '=', '""N""']",What is the average pay for players not inducted into the hall of fame?,"['What', 'is', 'the', 'average', 'pay', 'for', 'players', 'not', 'inducted', 'into', 'the', 'hall', 'of', 'fame?']","{'from': {'table_units': [['table_unit', 3], ['table_unit', 0]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 26, False], None]]}, 'select': [False, [[5, [0, [0, 27, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""N""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,279
TheHistoryofBaseball,SELECT league_id FROM salary GROUP BY league_id ORDER BY avg(salary) DESC LIMIT 1,"['SELECT', 'league_id', 'FROM', 'salary', 'GROUP', 'BY', 'league_id', 'ORDER', 'BY', 'avg(salary)', 'DESC', 'LIMIT', '1']",Which leage has higher average salaries for player?,"['Which', 'leage', 'has', 'higher', 'average', 'salaries', 'for', 'player?']","{'from': {'table_units': [['table_unit', 3]], 'conds': []}, 'select': [False, [[0, [0, [0, 25, False], None]]]], 'where': [], 'groupBy': [[0, 25, False]], 'having': [], 'orderBy': ['desc', [[0, [5, 27, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,280
TheHistoryofBaseball,SELECT birth_country FROM player GROUP BY birth_country ORDER BY count(*) DESC LIMIT 1,"['SELECT', 'birth_country', 'FROM', 'player', 'GROUP', 'BY', 'birth_country', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']",Which Country are most baseball players from?,"['Which', 'Country', 'are', 'most', 'baseball', 'players', 'from?']","{'from': {'table_units': [['table_unit', 4]], 'conds': []}, 'select': [False, [[0, [0, [0, 32, False], None]]]], 'where': [], 'groupBy': [[0, 32, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,281
TheHistoryofBaseball,"SELECT name_first, name_last FROM player ORDER BY birth_year DESC LIMIT 1","['SELECT', 'name_first,', 'name_last', 'FROM', 'player', 'ORDER', 'BY', 'birth_year', 'DESC', 'LIMIT', '1']",Who is the youngest baseball player so far?,"['Who', 'is', 'the', 'youngest', 'baseball', 'player', 'so', 'far?']","{'from': {'table_units': [['table_unit', 4]], 'conds': []}, 'select': [False, [[0, [0, [0, 41, False], None]], [0, [0, [0, 42, False], None]]]], 'where': [], 'groupBy': [], 'having': [], 'orderBy': ['desc', [[0, [0, 29, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,282
TheHistoryofBaseball,SELECT league_id FROM salary GROUP BY league_id ORDER BY sum(salary) DESC LIMIT 1,"['SELECT', 'league_id', 'FROM', 'salary', 'GROUP', 'BY', 'league_id', 'ORDER', 'BY', 'sum(salary)', 'DESC', 'LIMIT', '1']",Which league gets paid the most?,"['Which', 'league', 'gets', 'paid', 'the', 'most?']","{'from': {'table_units': [['table_unit', 3]], 'conds': []}, 'select': [False, [[0, [0, [0, 25, False], None]]]], 'where': [], 'groupBy': [[0, 25, False]], 'having': [], 'orderBy': ['desc', [[0, [4, 27, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,283
TheHistoryofBaseball,"SELECT T2.points_won FROM player_award as T1 JOIN player_award_vote as T2 ON T1.player_id = T2.player_id WHERE T1.league_id = ""NL"" AND T1.award_id = ""Most Valuable Player"" AND T1.year = ""1990"" AND T2.league_id = ""NL"" AND T2.year = ""1990""","['SELECT', 'T2.points_won', 'FROM', 'player_award', 'as', 'T1', 'JOIN', 'player_award_vote', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T1.league_id', '=', '""NL""', 'AND', 'T1.award_id', '=', '""Most', 'Valuable', 'Player""', 'AND', 'T1.year', '=', '""1990""', 'AND', 'T2.league_id', '=', '""NL""', 'AND', 'T2.year', '=', '""1990""']",How much points were received by the NL league's most valuable player winner in 1990?,"['How', 'much', 'points', 'were', 'received', 'by', 'the', 'NL', ""league's"", 'most', 'valuable', 'player', 'winner', 'in', '1990?']","{'from': {'table_units': [['table_unit', 1], ['table_unit', 2]], 'conds': [[False, 2, [0, [0, 10, False], None], [0, 19, False], None]]}, 'select': [False, [[0, [0, [0, 20, False], None]]]], 'where': [[False, 2, [0, [0, 13, False], None], '""NL""', None], 'and', [False, 2, [0, [0, 11, False], None], '""Most Valuable Player""', None], 'and', [False, 2, [0, [0, 12, False], None], '""1990""', None], 'and', [False, 2, [0, [0, 18, False], None], '""NL""', None], 'and', [False, 2, [0, [0, 17, False], None], '""1990""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,284
TheHistoryofBaseball,"SELECT avg( death_year - birth_year) FROM player WHERE birth_country = ""USA""","['SELECT', 'avg(', 'death_year', '-', 'birth_year)', 'FROM', 'player', 'WHERE', 'birth_country', '=', '""USA""']",What is the average age of players from USA?,"['What', 'is', 'the', 'average', 'age', 'of', 'players', 'from', 'USA?']","{'from': {'table_units': [['table_unit', 4]], 'conds': []}, 'select': [False, [[5, [1, [0, 35, False], [0, 29, False]]]]], 'where': [[False, 2, [0, [0, 32, False], None], '""USA""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,285
TheHistoryofBaseball,SELECT avg( death_year - birth_year ) FROM player,"['SELECT', 'avg(', 'death_year', '-', 'birth_year', ')', 'FROM', 'player']",What is the average lifespan of a baseball player?,"['What', 'is', 'the', 'average', 'lifespan', 'of', 'a', 'baseball', 'player?']","{'from': {'table_units': [['table_unit', 4]], 'conds': []}, 'select': [False, [[5, [1, [0, 35, False], [0, 29, False]]]]], 'where': [], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,286
TheHistoryofBaseball,"SELECT votedby FROM hall_of_fame WHERE yearid = ""2000"" GROUP BY votedby ORDER BY count(*) DESC LIMIT 1","['SELECT', 'votedby', 'FROM', 'hall_of_fame', 'WHERE', 'yearid', '=', '""2000""', 'GROUP', 'BY', 'votedby', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']",Which is the most popular voting method for Hall of Fame in 2000?,"['Which', 'is', 'the', 'most', 'popular', 'voting', 'method', 'for', 'Hall', 'of', 'Fame', 'in', '2000?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 3, False], None]]]], 'where': [[False, 2, [0, [0, 2, False], None], '""2000""', None]], 'groupBy': [[0, 3, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,287
TheHistoryofBaseball,SELECT count(*) FROM player WHERE weight > 200,"['SELECT', 'count(*)', 'FROM', 'player', 'WHERE', 'weight', '>', '200']",How many players weigh over 200 pounds?,"['How', 'many', 'players', 'weigh', 'over', '200', 'pounds?']","{'from': {'table_units': [['table_unit', 4]], 'conds': []}, 'select': [False, [[3, [0, [0, 0, False], None]]]], 'where': [[False, 3, [0, [0, 44, False], None], 200.0, None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,288
TheHistoryofBaseball,"SELECT player_id FROM player_award WHERE year = 2010 AND award_id = ""Rookie of the Year""","['SELECT', 'player_id', 'FROM', 'player_award', 'WHERE', 'year', '=', '2010', 'AND', 'award_id', '=', '""Rookie', 'of', 'the', 'Year""']",Who is the winner of Rookie of the Year in 2010?,"['Who', 'is', 'the', 'winner', 'of', 'Rookie', 'of', 'the', 'Year', 'in', '2010?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 10, False], None]]]], 'where': [[False, 2, [0, [0, 12, False], None], 2010.0, None], 'and', [False, 2, [0, [0, 11, False], None], '""Rookie of the Year""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,289
TheHistoryofBaseball,SELECT player_id FROM salary WHERE year >= 2010 ORDER BY salary DESC LIMIT 1,"['SELECT', 'player_id', 'FROM', 'salary', 'WHERE', 'year', '>=', '2010', 'ORDER', 'BY', 'salary', 'DESC', 'LIMIT', '1']",Who is the highest paid player since 2010?,"['Who', 'is', 'the', 'highest', 'paid', 'player', 'since', '2010?']","{'from': {'table_units': [['table_unit', 3]], 'conds': []}, 'select': [False, [[0, [0, [0, 26, False], None]]]], 'where': [[False, 5, [0, [0, 23, False], None], 2010.0, None]], 'groupBy': [], 'having': [], 'orderBy': ['desc', [[0, [0, 27, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,290
TheHistoryofBaseball,"SELECT T2.salary FROM salary as T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE T1.inducted = ""Y""","['SELECT', 'T2.salary', 'FROM', 'salary', 'as', 'T2', 'JOIN', 'hall_of_fame', 'as', 'T1', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T1.inducted', '=', '""Y""']",What are the salaries of players who have ever enter hall of fame?,"['What', 'are', 'the', 'salaries', 'of', 'players', 'who', 'have', 'ever', 'enter', 'hall', 'of', 'fame?']","{'from': {'table_units': [['table_unit', 3], ['table_unit', 0]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 26, False], None]]}, 'select': [False, [[0, [0, [0, 27, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,291
TheHistoryofBaseball,"SELECT min(votes), yearid FROM hall_of_fame WHERE inducted = ""Y"" AND yearid >= 1871 GROUP BY yearid","['SELECT', 'min(votes),', 'yearid', 'FROM', 'hall_of_fame', 'WHERE', 'inducted', '=', '""Y""', 'AND', 'yearid', '>=', '1871', 'GROUP', 'BY', 'yearid']",What are the minimum votes needed to enter hall of fame for each year since 1871?,"['What', 'are', 'the', 'minimum', 'votes', 'needed', 'to', 'enter', 'hall', 'of', 'fame', 'for', 'each', 'year', 'since', '1871?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[2, [0, [0, 6, False], None]], [0, [0, [0, 2, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None], 'and', [False, 5, [0, [0, 2, False], None], 1871.0, None]], 'groupBy': [[0, 2, False]], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,292
TheHistoryofBaseball,"SELECT salary FROM salary WHERE league_id = ""NL""","['SELECT', 'salary', 'FROM', 'salary', 'WHERE', 'league_id', '=', '""NL""']",What are the salaries in National League?,"['What', 'are', 'the', 'salaries', 'in', 'National', 'League?']","{'from': {'table_units': [['table_unit', 3]], 'conds': []}, 'select': [False, [[0, [0, [0, 27, False], None]]]], 'where': [[False, 2, [0, [0, 25, False], None], '""NL""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,293
TheHistoryofBaseball,"SELECT salary FROM salary WHERE league_id = ""AL""","['SELECT', 'salary', 'FROM', 'salary', 'WHERE', 'league_id', '=', '""AL""']",What are the salaries in American League?,"['What', 'are', 'the', 'salaries', 'in', 'American', 'League?']","{'from': {'table_units': [['table_unit', 3]], 'conds': []}, 'select': [False, [[0, [0, [0, 27, False], None]]]], 'where': [[False, 2, [0, [0, 25, False], None], '""AL""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,294
TheHistoryofBaseball,SELECT birth_country FROM player as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id GROUP BY T1.birth_country ORDER BY count(*) DESC LIMIT 1,"['SELECT', 'birth_country', 'FROM', 'player', 'as', 'T1', 'JOIN', 'player_award', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'GROUP', 'BY', 'T1.birth_country', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']",Which birth place has the most player awards?,"['Which', 'birth', 'place', 'has', 'the', 'most', 'player', 'awards?']","{'from': {'table_units': [['table_unit', 4], ['table_unit', 1]], 'conds': [[False, 2, [0, [0, 28, False], None], [0, 10, False], None]]}, 'select': [False, [[0, [0, [0, 32, False], None]]]], 'where': [], 'groupBy': [[0, 32, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,295
TheHistoryofBaseball,"SELECT T1.birth_country FROM hall_of_fame as T2 JOIN player as T1 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y"" AND T2.yearid >= 1871","['SELECT', 'T1.birth_country', 'FROM', 'hall_of_fame', 'as', 'T2', 'JOIN', 'player', 'as', 'T1', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T2.inducted', '=', '""Y""', 'AND', 'T2.yearid', '>=', '1871']",What are the birth places of players won on hall of fame since 1871?,"['What', 'are', 'the', 'birth', 'places', 'of', 'players', 'won', 'on', 'hall', 'of', 'fame', 'since', '1871?']","{'from': {'table_units': [['table_unit', 0], ['table_unit', 4]], 'conds': [[False, 2, [0, [0, 28, False], None], [0, 1, False], None]]}, 'select': [False, [[0, [0, [0, 32, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None], 'and', [False, 5, [0, [0, 2, False], None], 1871.0, None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,296
TheHistoryofBaseball,SELECT award_id FROM player_award as T1 JOIN salary as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id ORDER BY avg(T2.salary) DESC LIMIT 1,"['SELECT', 'award_id', 'FROM', 'player_award', 'as', 'T1', 'JOIN', 'salary', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'GROUP', 'BY', 'T1.award_id', 'ORDER', 'BY', 'avg(T2.salary)', 'DESC', 'LIMIT', '1']",Which award has the highest player's salary?,"['Which', 'award', 'has', 'the', 'highest', ""player's"", 'salary?']","{'from': {'table_units': [['table_unit', 1], ['table_unit', 3]], 'conds': [[False, 2, [0, [0, 10, False], None], [0, 26, False], None]]}, 'select': [False, [[0, [0, [0, 11, False], None]]]], 'where': [], 'groupBy': [[0, 11, False]], 'having': [], 'orderBy': ['desc', [[0, [5, 27, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,297
TheHistoryofBaseball,"SELECT DISTINCT yearid FROM hall_of_fame WHERE needed_note != """"","['SELECT', 'DISTINCT', 'yearid', 'FROM', 'hall_of_fame', 'WHERE', 'needed_note', '!=', '""""']",What were the years when any special elections happened in hall of fame?,"['What', 'were', 'the', 'years', 'when', 'any', 'special', 'elections', 'happened', 'in', 'hall', 'of', 'fame?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [True, [[0, [0, [0, 2, False], None]]]], 'where': [[False, 7, [0, [0, 9, False], None], '""""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,298
TheHistoryofBaseball,"SELECT T1.birth_country FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y"" GROUP BY T1.birth_country ORDER BY count(*) DESC LIMIT 10","['SELECT', 'T1.birth_country', 'FROM', 'player', 'as', 'T1', 'JOIN', 'hall_of_fame', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T2.inducted', '=', '""Y""', 'GROUP', 'BY', 'T1.birth_country', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '10']",Top 10 countries with the most hall of fame players,"['Top', '10', 'countries', 'with', 'the', 'most', 'hall', 'of', 'fame', 'players']","{'from': {'table_units': [['table_unit', 4], ['table_unit', 0]], 'conds': [[False, 2, [0, [0, 28, False], None], [0, 1, False], None]]}, 'select': [False, [[0, [0, [0, 32, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None]], 'groupBy': [[0, 32, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 10, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,299
TheHistoryofBaseball,"SELECT T1.player_id, T1.award_id , min(T1.year - T2.birth_year) FROM player_award as T1 JOIN player as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id","['SELECT', 'T1.player_id,', 'T1.award_id', ',', 'min(T1.year', '-', 'T2.birth_year)', 'FROM', 'player_award', 'as', 'T1', 'JOIN', 'player', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'GROUP', 'BY', 'T1.award_id']","For every award, who is the youngest winner?","['For', 'every', 'award,', 'who', 'is', 'the', 'youngest', 'winner?']","{'from': {'table_units': [['table_unit', 1], ['table_unit', 4]], 'conds': [[False, 2, [0, [0, 10, False], None], [0, 28, False], None]]}, 'select': [False, [[0, [0, [0, 10, False], None]], [0, [0, [0, 11, False], None]], [2, [1, [0, 12, False], [0, 29, False]]]]], 'where': [], 'groupBy': [[0, 11, False]], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,300
TheHistoryofBaseball,"SELECT T1.player_id, T1.award_id , max(T1.year - T2.birth_year) FROM player_award as T1 JOIN player as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id","['SELECT', 'T1.player_id,', 'T1.award_id', ',', 'max(T1.year', '-', 'T2.birth_year)', 'FROM', 'player_award', 'as', 'T1', 'JOIN', 'player', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'GROUP', 'BY', 'T1.award_id']","For every award, who is the oldest winner?","['For', 'every', 'award,', 'who', 'is', 'the', 'oldest', 'winner?']","{'from': {'table_units': [['table_unit', 1], ['table_unit', 4]], 'conds': [[False, 2, [0, [0, 10, False], None], [0, 28, False], None]]}, 'select': [False, [[0, [0, [0, 10, False], None]], [0, [0, [0, 11, False], None]], [1, [1, [0, 12, False], [0, 29, False]]]]], 'where': [], 'groupBy': [[0, 11, False]], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,301
TheHistoryofBaseball,"SELECT T2.team_id FROM hall_of_fame as T1 JOIN salary as T2 ON T1.player_id = T2.player_id AND T1.yearid = T2.year WHERE T1.inducted = ""Y"" GROUP BY T2.team_id ORDER BY count(*) DESC LIMIT 10","['SELECT', 'T2.team_id', 'FROM', 'hall_of_fame', 'as', 'T1', 'JOIN', 'salary', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'AND', 'T1.yearid', '=', 'T2.year', 'WHERE', 'T1.inducted', '=', '""Y""', 'GROUP', 'BY', 'T2.team_id', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '10']",Top 10 teams with the most hall of fame players,"['Top', '10', 'teams', 'with', 'the', 'most', 'hall', 'of', 'fame', 'players']","{'from': {'table_units': [['table_unit', 0], ['table_unit', 3]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 26, False], None], 'and', [False, 2, [0, [0, 2, False], None], [0, 23, False], None]]}, 'select': [False, [[0, [0, [0, 24, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None]], 'groupBy': [[0, 24, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 10, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,302
TheHistoryofBaseball,"SELECT avg(T1.death_year - T1.birth_year) FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y""","['SELECT', 'avg(T1.death_year', '-', 'T1.birth_year)', 'FROM', 'player', 'as', 'T1', 'JOIN', 'hall_of_fame', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T2.inducted', '=', '""Y""']",Average lifespan of hall of fame players,"['Average', 'lifespan', 'of', 'hall', 'of', 'fame', 'players']","{'from': {'table_units': [['table_unit', 4], ['table_unit', 0]], 'conds': [[False, 2, [0, [0, 28, False], None], [0, 1, False], None]]}, 'select': [False, [[5, [1, [0, 35, False], [0, 29, False]]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,303
TheHistoryofBaseball,SELECT avg(T1.weight) FROM player as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id GROUP BY notes,"['SELECT', 'avg(T1.weight)', 'FROM', 'player', 'as', 'T1', 'JOIN', 'player_award', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'GROUP', 'BY', 'notes']","For award winners, what's average weight for each position","['For', 'award', 'winners,', ""what's"", 'average', 'weight', 'for', 'each', 'position']","{'from': {'table_units': [['table_unit', 4], ['table_unit', 1]], 'conds': [[False, 2, [0, [0, 28, False], None], [0, 10, False], None]]}, 'select': [False, [[5, [0, [0, 44, False], None]]]], 'where': [], 'groupBy': [[0, 15, False]], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,304
TheHistoryofBaseball,"SELECT T2.notes FROM hall_of_fame as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id WHERE T1.inducted = ""Y"" GROUP BY notes ORDER BY count(*) DESC LIMIT 1","['SELECT', 'T2.notes', 'FROM', 'hall_of_fame', 'as', 'T1', 'JOIN', 'player_award', 'as', 'T2', 'ON', 'T1.player_id', '=', 'T2.player_id', 'WHERE', 'T1.inducted', '=', '""Y""', 'GROUP', 'BY', 'notes', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']","For award winners, which position that has the most hall of fame players?","['For', 'award', 'winners,', 'which', 'position', 'that', 'has', 'the', 'most', 'hall', 'of', 'fame', 'players?']","{'from': {'table_units': [['table_unit', 0], ['table_unit', 1]], 'conds': [[False, 2, [0, [0, 1, False], None], [0, 10, False], None]]}, 'select': [False, [[0, [0, [0, 15, False], None]]]], 'where': [[False, 2, [0, [0, 7, False], None], '""Y""', None]], 'groupBy': [[0, 15, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,305
TheHistoryofBaseball,"SELECT player_id FROM player_award_vote WHERE year = ""1971"" ORDER BY points_won DESC LIMIT 1","['SELECT', 'player_id', 'FROM', 'player_award_vote', 'WHERE', 'year', '=', '""1971""', 'ORDER', 'BY', 'points_won', 'DESC', 'LIMIT', '1']",Which player get the highest score in 1971?,"['Which', 'player', 'get', 'the', 'highest', 'score', 'in', '1971?']","{'from': {'table_units': [['table_unit', 2]], 'conds': []}, 'select': [False, [[0, [0, [0, 19, False], None]]]], 'where': [[False, 2, [0, [0, 17, False], None], '""1971""', None]], 'groupBy': [], 'having': [], 'orderBy': ['desc', [[0, [0, 20, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}",TheHistoryofBaseball.json,main,TheHistoryofBaseball,306
