query_id,source_file,split,question,sql,db_name, dt_name,dataset_name
4477,train_others.json,train,return me all the organizations in Databases area .,"SELECT t2.name FROM domain_author AS t4 JOIN author AS t1 ON t4.aid  =  t1.aid JOIN DOMAIN AS t3 ON t3.did  =  t4.did JOIN organization AS t2 ON t2.oid  =  t1.oid WHERE t3.name  =  ""Databases"";",academic,,spider_data
4478,train_others.json,train,"return me all the organizations in Databases area located in "" North America "" .","SELECT t2.name FROM domain_author AS t4 JOIN author AS t1 ON t4.aid  =  t1.aid JOIN DOMAIN AS t3 ON t3.did  =  t4.did JOIN organization AS t2 ON t2.oid  =  t1.oid WHERE t3.name  =  ""Databases"" AND t2.continent  =  ""North America"";",academic,,spider_data
4479,train_others.json,train,"return me all the researchers in "" University of Michigan "" .","SELECT t1.name FROM organization AS t2 JOIN author AS t1 ON t2.oid  =  t1.oid WHERE t2.name  =  ""University of Michigan"";",academic,,spider_data
4480,train_others.json,train,"return me all the researchers in Databases area in "" University of Michigan "" .","SELECT t1.name FROM domain_author AS t4 JOIN author AS t1 ON t4.aid  =  t1.aid JOIN DOMAIN AS t3 ON t3.did  =  t4.did JOIN organization AS t2 ON t2.oid  =  t1.oid WHERE t3.name  =  ""Databases"" AND t2.name  =  ""University of Michigan"";",academic,,spider_data
4481,train_others.json,train,"return me all the papers in "" University of Michigan "" .","SELECT t4.title FROM organization AS t2 JOIN author AS t1 ON t2.oid  =  t1.oid JOIN writes AS t3 ON t3.aid  =  t1.aid JOIN publication AS t4 ON t3.pid  =  t4.pid WHERE t2.name  =  ""University of Michigan"";",academic,,spider_data
4482,train_others.json,train,"return me all the papers after 2000 in "" University of Michigan "" .","SELECT t4.title FROM organization AS t2 JOIN author AS t1 ON t2.oid  =  t1.oid JOIN writes AS t3 ON t3.aid  =  t1.aid JOIN publication AS t4 ON t3.pid  =  t4.pid WHERE t2.name  =  ""University of Michigan"" AND t4.year  >  2000;",academic,,spider_data
4483,train_others.json,train,"return me all the papers in VLDB conference in "" University of Michigan "" .","SELECT t5.title FROM organization AS t3 JOIN author AS t1 ON t3.oid  =  t1.oid JOIN writes AS t4 ON t4.aid  =  t1.aid JOIN publication AS t5 ON t4.pid  =  t5.pid JOIN conference AS t2 ON t5.cid  =  t2.cid WHERE t2.name  =  ""VLDB"" AND t3.name  =  ""University of Michigan"";",academic,,spider_data
4484,train_others.json,train,"return me all the papers in PVLDB in "" University of Michigan "" .","SELECT t5.title FROM organization AS t2 JOIN author AS t1 ON t2.oid  =  t1.oid JOIN writes AS t4 ON t4.aid  =  t1.aid JOIN publication AS t5 ON t4.pid  =  t5.pid JOIN journal AS t3 ON t5.jid  =  t3.jid WHERE t3.name  =  ""PVLDB"" AND t2.name  =  ""University of Michigan"";",academic,,spider_data
4485,train_others.json,train,"return me all the papers in PVLDB after 2000 in "" University of Michigan "" .","SELECT t5.title FROM organization AS t2 JOIN author AS t1 ON t2.oid  =  t1.oid JOIN writes AS t4 ON t4.aid  =  t1.aid JOIN publication AS t5 ON t4.pid  =  t5.pid JOIN journal AS t3 ON t5.jid  =  t3.jid WHERE t3.name  =  ""PVLDB"" AND t2.name  =  ""University of Michigan"" AND t5.year  >  2000;",academic,,spider_data
4486,train_others.json,train,return me the paper in Databases area with more than 200 citations .,"SELECT t3.title FROM DOMAIN AS t2 JOIN domain_publication AS t1 ON t2.did  =  t1.did JOIN publication AS t3 ON t3.pid  =  t1.pid WHERE t2.name  =  ""Databases"" AND t3.citation_num  >  200;",academic,,spider_data
4487,train_others.json,train,return me the paper in PVLDB with more than 200 citations .,"SELECT t2.title FROM publication AS t2 JOIN journal AS t1 ON t2.jid  =  t1.jid WHERE t1.name  =  ""PVLDB"" AND t2.citation_num  >  200;",academic,,spider_data
4488,train_others.json,train,return me the paper in VLDB conference with more than 200 citations .,"SELECT t2.title FROM publication AS t2 JOIN conference AS t1 ON t2.cid  =  t1.cid WHERE t1.name  =  ""VLDB"" AND t2.citation_num  >  200;",academic,,spider_data
4489,train_others.json,train,"return me the paper by "" H. V. Jagadish "" with more than 200 citations .","SELECT t3.title FROM writes AS t2 JOIN author AS t1 ON t2.aid  =  t1.aid JOIN publication AS t3 ON t2.pid  =  t3.pid WHERE t1.name  =  ""H. V. Jagadish"" AND t3.citation_num  >  200;",academic,,spider_data
4490,train_others.json,train,"return me the papers by "" H. V. Jagadish "" on PVLDB with more than 200 citations .","SELECT t4.title FROM publication AS t4 JOIN journal AS t2 ON t4.jid  =  t2.jid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"" AND t2.name  =  ""PVLDB"" AND t4.citation_num  >  200;",academic,,spider_data
4491,train_others.json,train,"return me the papers by "" H. V. Jagadish "" on VLDB conference with more than 200 citations .","SELECT t4.title FROM publication AS t4 JOIN conference AS t2 ON t4.cid  =  t2.cid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"" AND t2.name  =  ""VLDB"" AND t4.citation_num  >  200;",academic,,spider_data
4492,train_others.json,train,return me the paper after 2000 with more than 200 citations .,SELECT title FROM publication WHERE citation_num  >  200 AND YEAR  >  2000;,academic,,spider_data
4493,train_others.json,train,return me the paper after 2000 in Databases area with more than 200 citations .,"SELECT t3.title FROM DOMAIN AS t2 JOIN domain_publication AS t1 ON t2.did  =  t1.did JOIN publication AS t3 ON t3.pid  =  t1.pid WHERE t2.name  =  ""Databases"" AND t3.citation_num  >  200 AND t3.year  >  2000;",academic,,spider_data
4494,train_others.json,train,return me the paper after 2000 in PVLDB with more than 200 citations .,"SELECT t2.title FROM publication AS t2 JOIN journal AS t1 ON t2.jid  =  t1.jid WHERE t1.name  =  ""PVLDB"" AND t2.citation_num  >  200 AND t2.year  >  2000;",academic,,spider_data
4495,train_others.json,train,return me the paper after 2000 in VLDB conference with more than 200 citations .,"SELECT t2.title FROM publication AS t2 JOIN conference AS t1 ON t2.cid  =  t1.cid WHERE t1.name  =  ""VLDB"" AND t2.citation_num  >  200 AND t2.year  >  2000;",academic,,spider_data
4496,train_others.json,train,"return me the number of conferences which have papers by "" H. V. Jagadish "" .","SELECT COUNT ( DISTINCT t2.name ) FROM publication AS t4 JOIN conference AS t2 ON t4.cid  =  t2.cid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"";",academic,,spider_data
4497,train_others.json,train,"return me the number of journals which have papers by "" H. V. Jagadish "" .","SELECT COUNT ( DISTINCT t2.name ) FROM publication AS t4 JOIN journal AS t2 ON t4.jid  =  t2.jid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"";",academic,,spider_data
4498,train_others.json,train,"return me the number of papers written by "" H. V. Jagadish "" in each year .","SELECT COUNT ( DISTINCT t3.title )  ,  t3.year FROM writes AS t2 JOIN author AS t1 ON t2.aid  =  t1.aid JOIN publication AS t3 ON t2.pid  =  t3.pid WHERE t1.name  =  ""H. V. Jagadish"" GROUP BY t3.year;",academic,,spider_data
4499,train_others.json,train,"return me the number of authors of "" Making database systems usable "" .","SELECT COUNT ( DISTINCT t1.name ) FROM writes AS t2 JOIN author AS t1 ON t2.aid  =  t1.aid JOIN publication AS t3 ON t2.pid  =  t3.pid WHERE t3.title  =  ""Making database systems usable"";",academic,,spider_data
4500,train_others.json,train,"return me the number of citations of "" Making database systems usable "" in each year .","SELECT YEAR  ,  SUM ( citation_num ) FROM publication WHERE title  =  ""Making database systems usable"" GROUP BY YEAR;",academic,,spider_data
4501,train_others.json,train,"return me the number of citations of "" Making database systems usable "" before 2010 .","SELECT COUNT ( DISTINCT t2.title ) FROM publication AS t3 JOIN cite AS t1 ON t3.pid  =  t1.cited JOIN publication AS t2 ON t2.pid  =  t1.citing WHERE t3.title  =  ""Making database systems usable"" AND t2.year  <  2010;",academic,,spider_data
4502,train_others.json,train,"return me the number of papers by "" H. V. Jagadish "" .","SELECT COUNT ( DISTINCT t3.title ) FROM writes AS t2 JOIN author AS t1 ON t2.aid  =  t1.aid JOIN publication AS t3 ON t2.pid  =  t3.pid WHERE t1.name  =  ""H. V. Jagadish"";",academic,,spider_data
4503,train_others.json,train,return me the number of papers on VLDB conference .,"SELECT COUNT ( DISTINCT t2.title ) FROM publication AS t2 JOIN conference AS t1 ON t2.cid  =  t1.cid WHERE t1.name  =  ""VLDB"";",academic,,spider_data
4504,train_others.json,train,return me the number of papers on PVLDB .,"SELECT COUNT ( DISTINCT t2.title ) FROM publication AS t2 JOIN journal AS t1 ON t2.jid  =  t1.jid WHERE t1.name  =  ""PVLDB"";",academic,,spider_data
4505,train_others.json,train,return me the number of papers after 2000 .,SELECT COUNT ( DISTINCT title ) FROM publication WHERE YEAR  >  2000;,academic,,spider_data
4506,train_others.json,train,return me the number of papers on PVLDB after 2000 .,"SELECT COUNT ( DISTINCT t2.title ) FROM publication AS t2 JOIN journal AS t1 ON t2.jid  =  t1.jid WHERE t1.name  =  ""PVLDB"" AND t2.year  >  2000;",academic,,spider_data
4507,train_others.json,train,return me the number of papers on VLDB conference after 2000 .,"SELECT COUNT ( DISTINCT t2.title ) FROM publication AS t2 JOIN conference AS t1 ON t2.cid  =  t1.cid WHERE t1.name  =  ""VLDB"" AND t2.year  >  2000;",academic,,spider_data
4508,train_others.json,train,"return me the number of papers by "" H. V. Jagadish "" on PVLDB .","SELECT COUNT ( DISTINCT t4.title ) FROM publication AS t4 JOIN journal AS t2 ON t4.jid  =  t2.jid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"" AND t2.name  =  ""PVLDB"";",academic,,spider_data
4509,train_others.json,train,"return me the number of papers by "" H. V. Jagadish "" on VLDB conference .","SELECT COUNT ( DISTINCT t4.title ) FROM publication AS t4 JOIN conference AS t2 ON t4.cid  =  t2.cid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"" AND t2.name  =  ""VLDB"";",academic,,spider_data
4510,train_others.json,train,"return me the number of papers by "" H. V. Jagadish "" after 2000 .","SELECT COUNT ( DISTINCT t3.title ) FROM writes AS t2 JOIN author AS t1 ON t2.aid  =  t1.aid JOIN publication AS t3 ON t2.pid  =  t3.pid WHERE t1.name  =  ""H. V. Jagadish"" AND t3.year  >  2000;",academic,,spider_data
4511,train_others.json,train,"return me the number of papers by "" H. V. Jagadish "" on PVLDB after 2000 .","SELECT COUNT ( DISTINCT t4.title ) FROM publication AS t4 JOIN journal AS t2 ON t4.jid  =  t2.jid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"" AND t2.name  =  ""PVLDB"" AND t4.year  >  2000;",academic,,spider_data
4512,train_others.json,train,"return me the number of papers by "" H. V. Jagadish "" on VLDB conference after 2000 .","SELECT COUNT ( DISTINCT t4.title ) FROM publication AS t4 JOIN conference AS t2 ON t4.cid  =  t2.cid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"" AND t2.name  =  ""VLDB"" AND t4.year  >  2000;",academic,,spider_data
4513,train_others.json,train,return me the number of keywords .,SELECT COUNT ( DISTINCT keyword ) FROM keyword;,academic,,spider_data
4514,train_others.json,train,return me the number of keywords in Databases area .,"SELECT COUNT ( DISTINCT t1.keyword ) FROM DOMAIN AS t3 JOIN domain_keyword AS t2 ON t3.did  =  t2.did JOIN keyword AS t1 ON t1.kid  =  t2.kid WHERE t3.name  =  ""Databases"";",academic,,spider_data
4515,train_others.json,train,"return me the number of papers which contain the keyword "" Natural Language "" .","SELECT COUNT ( DISTINCT t3.title ) FROM publication_keyword AS t2 JOIN keyword AS t1 ON t2.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t2.pid WHERE t1.keyword  =  ""Natural Language"";",academic,,spider_data
4516,train_others.json,train,"return me the number of the keywords of "" Making database systems usable "" .","SELECT COUNT ( DISTINCT t1.keyword ) FROM publication_keyword AS t3 JOIN keyword AS t1 ON t3.kid  =  t1.kid JOIN publication AS t2 ON t2.pid  =  t3.pid WHERE t2.title  =  ""Making database systems usable"";",academic,,spider_data
4517,train_others.json,train,"return me the number of the keywords related to "" H. V. Jagadish "" .","SELECT COUNT ( DISTINCT t1.keyword ) FROM publication_keyword AS t5 JOIN keyword AS t1 ON t5.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t3.pid JOIN author AS t2 ON t4.aid  =  t2.aid WHERE t2.name  =  ""H. V. Jagadish"";",academic,,spider_data
4518,train_others.json,train,return me the number of keywords in VLDB conference .,"SELECT COUNT ( DISTINCT t1.keyword ) FROM publication_keyword AS t4 JOIN keyword AS t1 ON t4.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t4.pid JOIN conference AS t2 ON t3.cid  =  t2.cid WHERE t2.name  =  ""VLDB"";",academic,,spider_data
4519,train_others.json,train,return me the number of keywords in PVLDB .,"SELECT COUNT ( DISTINCT t1.keyword ) FROM publication_keyword AS t4 JOIN keyword AS t1 ON t4.kid  =  t1.kid JOIN publication AS t2 ON t2.pid  =  t4.pid JOIN journal AS t3 ON t2.jid  =  t3.jid WHERE t3.name  =  ""PVLDB"";",academic,,spider_data
4520,train_others.json,train,"return me the number of keywords in the papers of "" University of Michigan "" .","SELECT COUNT ( DISTINCT t1.keyword ) FROM organization AS t6 JOIN author AS t2 ON t6.oid  =  t2.oid JOIN writes AS t4 ON t4.aid  =  t2.aid JOIN publication AS t5 ON t4.pid  =  t5.pid JOIN publication_keyword AS t3 ON t5.pid  =  t3.pid JOIN keyword AS t1 ON t3.kid  =  t1.kid WHERE t6.name  =  ""University of Michigan"";",academic,,spider_data
4521,train_others.json,train,"return me the number of the papers of "" H. V. Jagadish "" containing keyword "" User Study "" .","SELECT COUNT ( DISTINCT t5.title ) FROM publication_keyword AS t3 JOIN keyword AS t1 ON t3.kid  =  t1.kid JOIN publication AS t5 ON t5.pid  =  t3.pid JOIN writes AS t4 ON t4.pid  =  t5.pid JOIN author AS t2 ON t4.aid  =  t2.aid WHERE t2.name  =  ""H. V. Jagadish"" AND t1.keyword  =  ""User Study"";",academic,,spider_data
4522,train_others.json,train,"return me the number of papers in PVLDB containing keyword "" Keyword search "" .","SELECT COUNT ( DISTINCT t4.title ) FROM publication_keyword AS t2 JOIN keyword AS t1 ON t2.kid  =  t1.kid JOIN publication AS t4 ON t4.pid  =  t2.pid JOIN journal AS t3 ON t4.jid  =  t3.jid WHERE t3.name  =  ""PVLDB"" AND t1.keyword  =  ""Keyword search"";",academic,,spider_data
4523,train_others.json,train,"return me the number of papers in VLDB conference containing keyword "" Information Retrieval "" .","SELECT COUNT ( DISTINCT t4.title ) FROM publication_keyword AS t3 JOIN keyword AS t1 ON t3.kid  =  t1.kid JOIN publication AS t4 ON t4.pid  =  t3.pid JOIN conference AS t2 ON t4.cid  =  t2.cid WHERE t2.name  =  ""VLDB"" AND t1.keyword  =  ""Information Retrieval"";",academic,,spider_data
4524,train_others.json,train,"return me the number of authors who have papers containing keyword "" Relational Database "" .","SELECT COUNT ( DISTINCT t2.name ) FROM publication_keyword AS t5 JOIN keyword AS t1 ON t5.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t3.pid JOIN author AS t2 ON t4.aid  =  t2.aid WHERE t1.keyword  =  ""Relational Database"";",academic,,spider_data
4525,train_others.json,train,"return me the total citations of the papers containing keyword "" Natural Language ""","SELECT SUM ( t3.citation_num ) FROM publication_keyword AS t2 JOIN keyword AS t1 ON t2.kid  =  t1.kid JOIN publication AS t3 ON t3.pid  =  t2.pid WHERE t1.keyword  =  ""Natural Language"";",academic,,spider_data
4526,train_others.json,train,return me the number of the organizations .,SELECT COUNT ( DISTINCT name ) FROM organization;,academic,,spider_data
4527,train_others.json,train,"return me the number of the organizations in "" North America "" .","SELECT COUNT ( DISTINCT name ) FROM organization WHERE continent  =  ""North America"";",academic,,spider_data
4528,train_others.json,train,return me the number of organizations in Databases area .,"SELECT COUNT ( DISTINCT t2.name ) FROM domain_author AS t4 JOIN author AS t1 ON t4.aid  =  t1.aid JOIN DOMAIN AS t3 ON t3.did  =  t4.did JOIN organization AS t2 ON t2.oid  =  t1.oid WHERE t3.name  =  ""Databases"";",academic,,spider_data
4529,train_others.json,train,"return me the number of organizations in Databases area located in "" North America "" .","SELECT COUNT ( DISTINCT t2.name ) FROM domain_author AS t4 JOIN author AS t1 ON t4.aid  =  t1.aid JOIN DOMAIN AS t3 ON t3.did  =  t4.did JOIN organization AS t2 ON t2.oid  =  t1.oid WHERE t3.name  =  ""Databases"" AND t2.continent  =  ""North America"";",academic,,spider_data
4530,train_others.json,train,"return me the number of papers in "" University of Michigan "" .","SELECT COUNT ( DISTINCT t4.title ) FROM organization AS t2 JOIN author AS t1 ON t2.oid  =  t1.oid JOIN writes AS t3 ON t3.aid  =  t1.aid JOIN publication AS t4 ON t3.pid  =  t4.pid WHERE t2.name  =  ""University of Michigan"";",academic,,spider_data
4531,train_others.json,train,"return me the number of papers in "" University of Michigan "" in Databases area .","SELECT COUNT ( DISTINCT t4.title ) FROM domain_author AS t6 JOIN author AS t1 ON t6.aid  =  t1.aid JOIN DOMAIN AS t3 ON t3.did  =  t6.did JOIN domain_publication AS t2 ON t3.did  =  t2.did JOIN organization AS t5 ON t5.oid  =  t1.oid JOIN publication AS t4 ON t4.pid  =  t2.pid WHERE t3.name  =  ""Databases"" AND t5.name  =  ""University of Michigan"";",academic,,spider_data
4532,train_others.json,train,"return me the number of papers after 2000 in "" University of Michigan "" .","SELECT COUNT ( DISTINCT t4.title ) FROM organization AS t2 JOIN author AS t1 ON t2.oid  =  t1.oid JOIN writes AS t3 ON t3.aid  =  t1.aid JOIN publication AS t4 ON t3.pid  =  t4.pid WHERE t2.name  =  ""University of Michigan"" AND t4.year  >  2000;",academic,,spider_data
4533,train_others.json,train,"return me the number of papers in VLDB conference in "" University of Michigan "" .","SELECT COUNT ( DISTINCT t5.title ) FROM organization AS t3 JOIN author AS t1 ON t3.oid  =  t1.oid JOIN writes AS t4 ON t4.aid  =  t1.aid JOIN publication AS t5 ON t4.pid  =  t5.pid JOIN conference AS t2 ON t5.cid  =  t2.cid WHERE t2.name  =  ""VLDB"" AND t3.name  =  ""University of Michigan"";",academic,,spider_data
4534,train_others.json,train,"return me the number of papers in PVLDB in "" University of Michigan "" .","SELECT COUNT ( DISTINCT t5.title ) FROM organization AS t2 JOIN author AS t1 ON t2.oid  =  t1.oid JOIN writes AS t4 ON t4.aid  =  t1.aid JOIN publication AS t5 ON t4.pid  =  t5.pid JOIN journal AS t3 ON t5.jid  =  t3.jid WHERE t3.name  =  ""PVLDB"" AND t2.name  =  ""University of Michigan"";",academic,,spider_data
4535,train_others.json,train,"return me the number of papers in PVLDB after 2000 in "" University of Michigan "" .","SELECT COUNT ( DISTINCT t5.title ) FROM organization AS t2 JOIN author AS t1 ON t2.oid  =  t1.oid JOIN writes AS t4 ON t4.aid  =  t1.aid JOIN publication AS t5 ON t4.pid  =  t5.pid JOIN journal AS t3 ON t5.jid  =  t3.jid WHERE t3.name  =  ""PVLDB"" AND t2.name  =  ""University of Michigan"" AND t5.year  >  2000;",academic,,spider_data
4536,train_others.json,train,"return me the total citations of the papers in "" University of Michigan "" .","SELECT SUM ( t4.citation_num ) FROM organization AS t2 JOIN author AS t1 ON t2.oid  =  t1.oid JOIN writes AS t3 ON t3.aid  =  t1.aid JOIN publication AS t4 ON t3.pid  =  t4.pid WHERE t2.name  =  ""University of Michigan"";",academic,,spider_data
4537,train_others.json,train,"return me the number of researchers in "" University of Michigan "" .","SELECT COUNT ( DISTINCT t1.name ) FROM organization AS t2 JOIN author AS t1 ON t2.oid  =  t1.oid WHERE t2.name  =  ""University of Michigan"";",academic,,spider_data
4538,train_others.json,train,"return me the number of researchers in Databases area in "" University of Michigan "" .","SELECT COUNT ( DISTINCT t1.name ) FROM domain_author AS t4 JOIN author AS t1 ON t4.aid  =  t1.aid JOIN DOMAIN AS t3 ON t3.did  =  t4.did JOIN organization AS t2 ON t2.oid  =  t1.oid WHERE t3.name  =  ""Databases"" AND t2.name  =  ""University of Michigan"";",academic,,spider_data
4539,train_others.json,train,return me the number of authors who have papers in PVLDB .,"SELECT COUNT ( DISTINCT t1.name ) FROM publication AS t4 JOIN journal AS t2 ON t4.jid  =  t2.jid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t2.name  =  ""PVLDB"";",academic,,spider_data
4540,train_others.json,train,return me the number of authors who have papers in the VLDB conference .,"SELECT COUNT ( DISTINCT t1.name ) FROM publication AS t4 JOIN conference AS t2 ON t4.cid  =  t2.cid JOIN writes AS t3 ON t3.pid  =  t4.pid JOIN author AS t1 ON t3.aid  =  t1.aid WHERE t2.name  =  ""VLDB"";",academic,,spider_data
4541,train_others.json,train,return me the number of papers published on PVLDB before 2000 .,"SELECT COUNT ( DISTINCT t2.title ) FROM publication AS t2 JOIN journal AS t1 ON t2.jid  =  t1.jid WHERE t1.name  =  ""PVLDB"" AND t2.year  <  2000;",academic,,spider_data
4542,train_others.json,train,return me the number of papers published in the VLDB conference before 2000 .,"SELECT COUNT ( DISTINCT t2.title ) FROM publication AS t2 JOIN conference AS t1 ON t2.cid  =  t1.cid WHERE t1.name  =  ""VLDB"" AND t2.year  <  2000;",academic,,spider_data
4543,train_others.json,train,return me the total citations of all the papers in PVLDB .,"SELECT SUM ( t2.citation_num ) FROM publication AS t2 JOIN journal AS t1 ON t2.jid  =  t1.jid WHERE t1.name  =  ""PVLDB"";",academic,,spider_data
4544,train_others.json,train,return me the citations of each paper in PVLDB .,"SELECT t2.citation_num FROM publication AS t2 JOIN journal AS t1 ON t2.jid  =  t1.jid WHERE t1.name  =  ""PVLDB"";",academic,,spider_data
4545,train_others.json,train,return me the total citations of papers in PVLDB in 2005 .,"SELECT SUM ( t2.citation_num ) FROM publication AS t2 JOIN journal AS t1 ON t2.jid  =  t1.jid WHERE t1.name  =  ""PVLDB"" AND t2.year  =  2005;",academic,,spider_data
4546,train_others.json,train,return me the total citations of papers in PVLDB before 2005 .,"SELECT SUM ( t2.citation_num ) FROM publication AS t2 JOIN journal AS t1 ON t2.jid  =  t1.jid WHERE t1.name  =  ""PVLDB"" AND t2.year  <  2005;",academic,,spider_data
4547,train_others.json,train,return me the total citations of papers in PVLDB in each year .,"SELECT t2.year  ,  SUM ( t2.citation_num ) FROM publication AS t2 JOIN journal AS t1 ON t2.jid  =  t1.jid WHERE t1.name  =  ""PVLDB"" GROUP BY t2.year;",academic,,spider_data
4548,train_others.json,train,return me the number of papers published in PVLDB in each year .,"SELECT COUNT ( DISTINCT t2.title )  ,  t2.year FROM publication AS t2 JOIN journal AS t1 ON t2.jid  =  t1.jid WHERE t1.name  =  ""PVLDB"" GROUP BY t2.year;",academic,,spider_data
4549,train_others.json,train,return me the total citations of all the papers in the VLDB conference .,"SELECT SUM ( t2.citation_num ) FROM publication AS t2 JOIN conference AS t1 ON t2.cid  =  t1.cid WHERE t1.name  =  ""VLDB"";",academic,,spider_data
4550,train_others.json,train,return me the citations of each paper in the VLDB conference .,"SELECT t2.citation_num FROM publication AS t2 JOIN conference AS t1 ON t2.cid  =  t1.cid WHERE t1.name  =  ""VLDB"";",academic,,spider_data
4551,train_others.json,train,return me the total citations of papers in the VLDB conference in 2005 .,"SELECT SUM ( t2.citation_num ) FROM publication AS t2 JOIN conference AS t1 ON t2.cid  =  t1.cid WHERE t1.name  =  ""VLDB"" AND t2.year  =  2005;",academic,,spider_data
4552,train_others.json,train,return me the total citations of papers in the VLDB conference before 2005 .,"SELECT SUM ( t2.citation_num ) FROM publication AS t2 JOIN conference AS t1 ON t2.cid  =  t1.cid WHERE t1.name  =  ""VLDB"" AND t2.year  <  2005;",academic,,spider_data
4553,train_others.json,train,return me the total citations of papers in the VLDB conference in each year .,"SELECT t2.year  ,  SUM ( t2.citation_num ) FROM publication AS t2 JOIN conference AS t1 ON t2.cid  =  t1.cid WHERE t1.name  =  ""VLDB"" GROUP BY t2.year;",academic,,spider_data
4554,train_others.json,train,return me the number of papers published in the VLDB conference in each year .,"SELECT COUNT ( DISTINCT t2.title )  ,  t2.year FROM publication AS t2 JOIN conference AS t1 ON t2.cid  =  t1.cid WHERE t1.name  =  ""VLDB"" GROUP BY t2.year;",academic,,spider_data
4555,train_others.json,train,"return me the authors who have cooperated both with "" H. V. Jagadish "" and "" Divesh Srivastava "" .","SELECT t2.name FROM writes AS t4 JOIN author AS t2 ON t4.aid  =  t2.aid JOIN publication AS t7 ON t4.pid  =  t7.pid JOIN writes AS t5 ON t5.pid  =  t7.pid JOIN writes AS t6 ON t6.pid  =  t7.pid JOIN author AS t1 ON t5.aid  =  t1.aid JOIN author AS t3 ON t6.aid  =  t3.aid WHERE t1.name  =  ""H. V. Jagadish"" AND t3.name  =  ""Divesh Srivastava"";",academic,,spider_data
4556,train_others.json,train,"return me the authors who have cooperated with "" H. V. Jagadish "" after 2000 .","SELECT t2.name FROM writes AS t3 JOIN author AS t2 ON t3.aid  =  t2.aid JOIN publication AS t5 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t5.pid JOIN author AS t1 ON t4.aid  =  t1.aid WHERE t1.name  =  ""H. V. Jagadish"" AND t5.year  >  2000;",academic,,spider_data
4557,train_others.json,train,"return me the papers written by "" H. V. Jagadish "" and "" Divesh Srivastava "" .","SELECT t5.title FROM writes AS t3 JOIN author AS t2 ON t3.aid  =  t2.aid JOIN publication AS t5 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t5.pid JOIN author AS t1 ON t4.aid  =  t1.aid WHERE t2.name  =  ""H. V. Jagadish"" AND t1.name  =  ""Divesh Srivastava"";",academic,,spider_data
4558,train_others.json,train,"return me the papers written by "" H. V. Jagadish "" and "" Yunyao Li "" after 2005 .","SELECT t5.title FROM writes AS t3 JOIN author AS t2 ON t3.aid  =  t2.aid JOIN publication AS t5 ON t3.pid  =  t5.pid JOIN writes AS t4 ON t4.pid  =  t5.pid JOIN author AS t1 ON t4.aid  =  t1.aid WHERE t2.name  =  ""H. V. Jagadish"" AND t1.name  =  ""Yunyao Li"" AND t5.year  >  2005;",academic,,spider_data
4559,train_others.json,train,"return me the papers written by "" H. V. Jagadish "" and "" Yunyao Li "" on PVLDB .","SELECT t6.title FROM publication AS t6 JOIN journal AS t4 ON t6.jid  =  t4.jid JOIN writes AS t3 ON t3.pid  =  t6.pid JOIN writes AS t5 ON t5.pid  =  t6.pid JOIN author AS t1 ON t5.aid  =  t1.aid JOIN author AS t2 ON t3.aid  =  t2.aid WHERE t2.name  =  ""H. V. Jagadish"" AND t1.name  =  ""Yunyao Li"" AND t4.name  =  ""PVLDB"";",academic,,spider_data
