db_name,sql,question,source_file,split,dataset_name,query_id
StudentMathScore,"SELECT average_scale_score FROM NDECoreExcel_Math_Grade8 WHERE state = ""North Carolina"" UNION SELECT average_scale_score FROM NDECoreExcel_Math_Grade8 WHERE state = ""South Carolina""",What are the student scores on the NAEP math exam for 8th graders in North Carolina and South Carolina?,StudentMathScore_test.json,test,KaggleDBQA,263
StudentMathScore,"SELECT average_scale_score FROM NDECoreExcel_Math_Grade8 WHERE state = ""North Carolina"" UNION SELECT average_scale_score FROM NDECoreExcel_Math_Grade8 WHERE state = ""New York""",What are the averge score of students in NC and in NY?,StudentMathScore_test.json,test,KaggleDBQA,264
StudentMathScore,SELECT count(*) FROM FINREV_FED_17 WHERE c25 > c14,How many schools get higher revenue via Child Nutrition A than revenue via child left school behind act?,StudentMathScore_test.json,test,KaggleDBQA,265
StudentMathScore,SELECT T2.state FROM FINREV_FED_KEY_17 as T2 JOIN FINREV_FED_17 as T1 ON T1.state_code = T2.State_Code GROUP BY T1.state_code ORDER BY sum(t_fed_rev),What are the top five states in descending order in terms of revenue provided to school districts?,StudentMathScore_fewshot.json,fewshot,KaggleDBQA,266
StudentMathScore,SELECT T2.state FROM FINREV_FED_17 as T1 JOIN FINREV_FED_KEY_17 as T2 ON T1.state_code = T2.state_code GROUP BY T2.state ORDER BY count(school_district) DESC LIMIT 5,What are the top five states in descending order in terms of the number of school districts per state?,StudentMathScore_fewshot.json,fewshot,KaggleDBQA,267
StudentMathScore,"SELECT state, max(year) FROM NDECoreExcel_Math_Grade8 GROUP BY state","For each state, when was the last time the average score data was collected?",StudentMathScore_fewshot.json,fewshot,KaggleDBQA,268
StudentMathScore,"SELECT t_fed_rev FROM FINREV_FED_17 WHERE school_district = ""FAIRFAX CO SCHS""","How much federal funding did Faifaix County, VA schools receive in all forms?",StudentMathScore_fewshot.json,fewshot,KaggleDBQA,269
StudentMathScore,SELECT sum(c14) FROM FINREV_FED_17 WHERE yr_data = 17,How much did the federal government spend in No Child Left Behind funding in 2017?,StudentMathScore_fewshot.json,fewshot,KaggleDBQA,270
StudentMathScore,"SELECT count(*) FROM FINREV_FED_17 WHERE school_district LIKE ""%Wisconsin%""",How many Wisconsin school districts receive federal funding?,StudentMathScore_fewshot.json,fewshot,KaggleDBQA,271
StudentMathScore,SELECT state FROM NDECoreExcel_Math_Grade8 ORDER BY average_scale_score DESC LIMIT 1,Which state performs best on the NAEP 8th grade math test?,StudentMathScore_fewshot.json,fewshot,KaggleDBQA,272
StudentMathScore,SELECT state FROM NDECoreExcel_Math_Grade8 ORDER BY average_scale_score LIMIT 1,Which federally-funded state performs worst on the NAEP math exam for eighth graders?,StudentMathScore_fewshot.json,fewshot,KaggleDBQA,273
StudentMathScore,SELECT avg(average_scale_score) FROM NDECoreExcel_Math_Grade8,What is the average NAEP math score for all eighth graders in federally-funded states?,StudentMathScore_fewshot.json,fewshot,KaggleDBQA,274
TheHistoryofBaseball,"SELECT T2.birth_state FROM player AS T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE inducted = ""Y"" GROUP BY T2.birth_state ORDER BY count(T1.player_id) DESC LIMIT 1",Which states have produced the largest number of candidates inducted into the hall of fame?,TheHistoryofBaseball.json,main,KaggleDBQA,275
TheHistoryofBaseball,SELECT league_id FROM salary GROUP BY league_id ORDER BY sum(salary) DESC LIMIT 1,What is the top league that pays the most to their players?,TheHistoryofBaseball.json,main,KaggleDBQA,276
TheHistoryofBaseball,SELECT league_id FROM salary GROUP BY league_id ORDER BY max(salary) - min(salary) DESC LIMIT 1,Which leage have the largest difference in pay among their team players?,TheHistoryofBaseball.json,main,KaggleDBQA,277
TheHistoryofBaseball,"SELECT avg(T2.salary) FROM salary as T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE T1.inducted = ""Y""",What is the average pay for players inducted into the hall of fame?,TheHistoryofBaseball.json,main,KaggleDBQA,278
TheHistoryofBaseball,"SELECT avg(T2.salary) FROM salary as T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE T1.inducted = ""N""",What is the average pay for players not inducted into the hall of fame?,TheHistoryofBaseball.json,main,KaggleDBQA,279
TheHistoryofBaseball,SELECT league_id FROM salary GROUP BY league_id ORDER BY avg(salary) DESC LIMIT 1,Which leage has higher average salaries for player?,TheHistoryofBaseball.json,main,KaggleDBQA,280
TheHistoryofBaseball,SELECT birth_country FROM player GROUP BY birth_country ORDER BY count(*) DESC LIMIT 1,Which Country are most baseball players from?,TheHistoryofBaseball.json,main,KaggleDBQA,281
TheHistoryofBaseball,"SELECT name_first, name_last FROM player ORDER BY birth_year DESC LIMIT 1",Who is the youngest baseball player so far?,TheHistoryofBaseball.json,main,KaggleDBQA,282
TheHistoryofBaseball,SELECT league_id FROM salary GROUP BY league_id ORDER BY sum(salary) DESC LIMIT 1,Which league gets paid the most?,TheHistoryofBaseball.json,main,KaggleDBQA,283
TheHistoryofBaseball,"SELECT T2.points_won FROM player_award as T1 JOIN player_award_vote as T2 ON T1.player_id = T2.player_id WHERE T1.league_id = ""NL"" AND T1.award_id = ""Most Valuable Player"" AND T1.year = ""1990"" AND T2.league_id = ""NL"" AND T2.year = ""1990""",How much points were received by the NL league's most valuable player winner in 1990?,TheHistoryofBaseball.json,main,KaggleDBQA,284
TheHistoryofBaseball,"SELECT avg( death_year - birth_year) FROM player WHERE birth_country = ""USA""",What is the average age of players from USA?,TheHistoryofBaseball.json,main,KaggleDBQA,285
TheHistoryofBaseball,SELECT avg( death_year - birth_year ) FROM player,What is the average lifespan of a baseball player?,TheHistoryofBaseball.json,main,KaggleDBQA,286
TheHistoryofBaseball,"SELECT votedby FROM hall_of_fame WHERE yearid = ""2000"" GROUP BY votedby ORDER BY count(*) DESC LIMIT 1",Which is the most popular voting method for Hall of Fame in 2000?,TheHistoryofBaseball.json,main,KaggleDBQA,287
TheHistoryofBaseball,SELECT count(*) FROM player WHERE weight > 200,How many players weigh over 200 pounds?,TheHistoryofBaseball.json,main,KaggleDBQA,288
TheHistoryofBaseball,"SELECT player_id FROM player_award WHERE year = 2010 AND award_id = ""Rookie of the Year""",Who is the winner of Rookie of the Year in 2010?,TheHistoryofBaseball.json,main,KaggleDBQA,289
TheHistoryofBaseball,SELECT player_id FROM salary WHERE year >= 2010 ORDER BY salary DESC LIMIT 1,Who is the highest paid player since 2010?,TheHistoryofBaseball.json,main,KaggleDBQA,290
TheHistoryofBaseball,"SELECT T2.salary FROM salary as T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE T1.inducted = ""Y""",What are the salaries of players who have ever enter hall of fame?,TheHistoryofBaseball.json,main,KaggleDBQA,291
TheHistoryofBaseball,"SELECT min(votes), yearid FROM hall_of_fame WHERE inducted = ""Y"" AND yearid >= 1871 GROUP BY yearid",What are the minimum votes needed to enter hall of fame for each year since 1871?,TheHistoryofBaseball.json,main,KaggleDBQA,292
TheHistoryofBaseball,"SELECT salary FROM salary WHERE league_id = ""NL""",What are the salaries in National League?,TheHistoryofBaseball.json,main,KaggleDBQA,293
TheHistoryofBaseball,"SELECT salary FROM salary WHERE league_id = ""AL""",What are the salaries in American League?,TheHistoryofBaseball.json,main,KaggleDBQA,294
TheHistoryofBaseball,SELECT birth_country FROM player as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id GROUP BY T1.birth_country ORDER BY count(*) DESC LIMIT 1,Which birth place has the most player awards?,TheHistoryofBaseball.json,main,KaggleDBQA,295
TheHistoryofBaseball,"SELECT T1.birth_country FROM hall_of_fame as T2 JOIN player as T1 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y"" AND T2.yearid >= 1871",What are the birth places of players won on hall of fame since 1871?,TheHistoryofBaseball.json,main,KaggleDBQA,296
TheHistoryofBaseball,SELECT award_id FROM player_award as T1 JOIN salary as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id ORDER BY avg(T2.salary) DESC LIMIT 1,Which award has the highest player's salary?,TheHistoryofBaseball.json,main,KaggleDBQA,297
TheHistoryofBaseball,"SELECT DISTINCT yearid FROM hall_of_fame WHERE needed_note != """"",What were the years when any special elections happened in hall of fame?,TheHistoryofBaseball.json,main,KaggleDBQA,298
TheHistoryofBaseball,"SELECT T1.birth_country FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y"" GROUP BY T1.birth_country ORDER BY count(*) DESC LIMIT 10",Top 10 countries with the most hall of fame players,TheHistoryofBaseball.json,main,KaggleDBQA,299
TheHistoryofBaseball,"SELECT T1.player_id, T1.award_id , min(T1.year - T2.birth_year) FROM player_award as T1 JOIN player as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id","For every award, who is the youngest winner?",TheHistoryofBaseball.json,main,KaggleDBQA,300
TheHistoryofBaseball,"SELECT T1.player_id, T1.award_id , max(T1.year - T2.birth_year) FROM player_award as T1 JOIN player as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id","For every award, who is the oldest winner?",TheHistoryofBaseball.json,main,KaggleDBQA,301
TheHistoryofBaseball,"SELECT T2.team_id FROM hall_of_fame as T1 JOIN salary as T2 ON T1.player_id = T2.player_id AND T1.yearid = T2.year WHERE T1.inducted = ""Y"" GROUP BY T2.team_id ORDER BY count(*) DESC LIMIT 10",Top 10 teams with the most hall of fame players,TheHistoryofBaseball.json,main,KaggleDBQA,302
TheHistoryofBaseball,"SELECT avg(T1.death_year - T1.birth_year) FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y""",Average lifespan of hall of fame players,TheHistoryofBaseball.json,main,KaggleDBQA,303
TheHistoryofBaseball,SELECT avg(T1.weight) FROM player as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id GROUP BY notes,"For award winners, what's average weight for each position",TheHistoryofBaseball.json,main,KaggleDBQA,304
TheHistoryofBaseball,"SELECT T2.notes FROM hall_of_fame as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id WHERE T1.inducted = ""Y"" GROUP BY notes ORDER BY count(*) DESC LIMIT 1","For award winners, which position that has the most hall of fame players?",TheHistoryofBaseball.json,main,KaggleDBQA,305
TheHistoryofBaseball,"SELECT player_id FROM player_award_vote WHERE year = ""1971"" ORDER BY points_won DESC LIMIT 1",Which player get the highest score in 1971?,TheHistoryofBaseball.json,main,KaggleDBQA,306
TheHistoryofBaseball,"SELECT T1.birth_month FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y"" GROUP BY T1.birth_month ORDER BY count(*) DESC LIMIT 1",Which month that players were born has the highest likelihood to be elected as hall of fame?,TheHistoryofBaseball.json,main,KaggleDBQA,307
TheHistoryofBaseball,"SELECT league_id FROM player_award WHERE year = ""2006"" GROUP BY league_id ORDER BY count(*) DESC LIMIT 1",Which league has the most player awarded in 2006?,TheHistoryofBaseball.json,main,KaggleDBQA,308
TheHistoryofBaseball,"SELECT DISTINCT notes FROM player_award WHERE player_id = ""willite01""",What defense position the player ID willite01 is?,TheHistoryofBaseball.json,main,KaggleDBQA,309
TheHistoryofBaseball,SELECT count(*) FROM (SELECT player_id FROM player_award GROUP BY player_id HAVING count(*) > 10),How many players were awarded more than ten times?,TheHistoryofBaseball.json,main,KaggleDBQA,310
TheHistoryofBaseball,SELECT birth_city FROM player GROUP BY birth_city ORDER BY count(*) DESC LIMIT 1,Which city the most players were born?,TheHistoryofBaseball.json,main,KaggleDBQA,311
TheHistoryofBaseball,"SELECT avg(T1.weight) FROM player as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id WHERE T2.award_id = ""TSN All-Star"" AND notes = ""3B""",What is the average weight of players who were awarded third-base man in TSN all-star award?,TheHistoryofBaseball.json,main,KaggleDBQA,312
TheHistoryofBaseball,"SELECT player_id FROM salary WHERE year = ""2015"" ORDER BY salary DESC LIMIT 1",Who is the player had the highest salary in 2015?,TheHistoryofBaseball.json,main,KaggleDBQA,313
TheHistoryofBaseball,"SELECT votedby FROM hall_of_fame WHERE yearid = ""2000"" GROUP BY votedby ORDER BY count(*) DESC LIMIT 1",Which is the most popular voting method for Hall of Fame in 2000?,TheHistoryofBaseball_test.json,test,KaggleDBQA,314
TheHistoryofBaseball,SELECT count(*) FROM player WHERE weight > 200,How many players weigh over 200 pounds?,TheHistoryofBaseball_test.json,test,KaggleDBQA,315
TheHistoryofBaseball,"SELECT player_id FROM player_award WHERE year = 2010 AND award_id = ""Rookie of the Year""",Who is the winner of Rookie of the Year in 2010?,TheHistoryofBaseball_test.json,test,KaggleDBQA,316
TheHistoryofBaseball,SELECT player_id FROM salary WHERE year >= 2010 ORDER BY salary DESC LIMIT 1,Who is the highest paid player since 2010?,TheHistoryofBaseball_test.json,test,KaggleDBQA,317
TheHistoryofBaseball,"SELECT T2.salary FROM salary as T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE T1.inducted = ""Y""",What are the salaries of players who have ever enter hall of fame?,TheHistoryofBaseball_test.json,test,KaggleDBQA,318
TheHistoryofBaseball,"SELECT min(votes), yearid FROM hall_of_fame WHERE inducted = ""Y"" AND yearid >= 1871 GROUP BY yearid",What are the minimum votes needed to enter hall of fame for each year since 1871?,TheHistoryofBaseball_test.json,test,KaggleDBQA,319
TheHistoryofBaseball,"SELECT salary FROM salary WHERE league_id = ""NL""",What are the salaries in National League?,TheHistoryofBaseball_test.json,test,KaggleDBQA,320
TheHistoryofBaseball,"SELECT salary FROM salary WHERE league_id = ""AL""",What are the salaries in American League?,TheHistoryofBaseball_test.json,test,KaggleDBQA,321
TheHistoryofBaseball,SELECT birth_country FROM player as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id GROUP BY T1.birth_country ORDER BY count(*) DESC LIMIT 1,Which birth place has the most player awards?,TheHistoryofBaseball_test.json,test,KaggleDBQA,322
TheHistoryofBaseball,"SELECT T1.birth_country FROM hall_of_fame as T2 JOIN player as T1 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y"" AND T2.yearid >= 1871",What are the birth places of players won on hall of fame since 1871?,TheHistoryofBaseball_test.json,test,KaggleDBQA,323
TheHistoryofBaseball,SELECT award_id FROM player_award as T1 JOIN salary as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id ORDER BY avg(T2.salary) DESC LIMIT 1,Which award has the highest player's salary?,TheHistoryofBaseball_test.json,test,KaggleDBQA,324
TheHistoryofBaseball,"SELECT DISTINCT yearid FROM hall_of_fame WHERE needed_note != """"",What were the years when any special elections happened in hall of fame?,TheHistoryofBaseball_test.json,test,KaggleDBQA,325
TheHistoryofBaseball,"SELECT T1.birth_country FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y"" GROUP BY T1.birth_country ORDER BY count(*) DESC LIMIT 10",Top 10 countries with the most hall of fame players,TheHistoryofBaseball_test.json,test,KaggleDBQA,326
TheHistoryofBaseball,"SELECT T1.player_id, T1.award_id , min(T1.year - T2.birth_year) FROM player_award as T1 JOIN player as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id","For every award, who is the youngest winner?",TheHistoryofBaseball_test.json,test,KaggleDBQA,327
TheHistoryofBaseball,"SELECT T1.player_id, T1.award_id , max(T1.year - T2.birth_year) FROM player_award as T1 JOIN player as T2 ON T1.player_id = T2.player_id GROUP BY T1.award_id","For every award, who is the oldest winner?",TheHistoryofBaseball_test.json,test,KaggleDBQA,328
TheHistoryofBaseball,"SELECT T2.team_id FROM hall_of_fame as T1 JOIN salary as T2 ON T1.player_id = T2.player_id AND T1.yearid = T2.year WHERE T1.inducted = ""Y"" GROUP BY T2.team_id ORDER BY count(*) DESC LIMIT 10",Top 10 teams with the most hall of fame players,TheHistoryofBaseball_test.json,test,KaggleDBQA,329
TheHistoryofBaseball,"SELECT avg(T1.death_year - T1.birth_year) FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y""",Average lifespan of hall of fame players,TheHistoryofBaseball_test.json,test,KaggleDBQA,330
TheHistoryofBaseball,SELECT avg(T1.weight) FROM player as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id GROUP BY notes,"For award winners, what's average weight for each position",TheHistoryofBaseball_test.json,test,KaggleDBQA,331
TheHistoryofBaseball,"SELECT T2.notes FROM hall_of_fame as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id WHERE T1.inducted = ""Y"" GROUP BY notes ORDER BY count(*) DESC LIMIT 1","For award winners, which position that has the most hall of fame players?",TheHistoryofBaseball_test.json,test,KaggleDBQA,332
TheHistoryofBaseball,"SELECT player_id FROM player_award_vote WHERE year = ""1971"" ORDER BY points_won DESC LIMIT 1",Which player get the highest score in 1971?,TheHistoryofBaseball_test.json,test,KaggleDBQA,333
TheHistoryofBaseball,"SELECT T1.birth_month FROM player as T1 JOIN hall_of_fame as T2 ON T1.player_id = T2.player_id WHERE T2.inducted = ""Y"" GROUP BY T1.birth_month ORDER BY count(*) DESC LIMIT 1",Which month that players were born has the highest likelihood to be elected as hall of fame?,TheHistoryofBaseball_test.json,test,KaggleDBQA,334
TheHistoryofBaseball,"SELECT league_id FROM player_award WHERE year = ""2006"" GROUP BY league_id ORDER BY count(*) DESC LIMIT 1",Which league has the most player awarded in 2006?,TheHistoryofBaseball_test.json,test,KaggleDBQA,335
TheHistoryofBaseball,"SELECT DISTINCT notes FROM player_award WHERE player_id = ""willite01""",What defense position the player ID willite01 is?,TheHistoryofBaseball_test.json,test,KaggleDBQA,336
TheHistoryofBaseball,SELECT count(*) FROM (SELECT player_id FROM player_award GROUP BY player_id HAVING count(*) > 10),How many players were awarded more than ten times?,TheHistoryofBaseball_test.json,test,KaggleDBQA,337
TheHistoryofBaseball,SELECT birth_city FROM player GROUP BY birth_city ORDER BY count(*) DESC LIMIT 1,Which city the most players were born?,TheHistoryofBaseball_test.json,test,KaggleDBQA,338
TheHistoryofBaseball,"SELECT avg(T1.weight) FROM player as T1 JOIN player_award as T2 ON T1.player_id = T2.player_id WHERE T2.award_id = ""TSN All-Star"" AND notes = ""3B""",What is the average weight of players who were awarded third-base man in TSN all-star award?,TheHistoryofBaseball_test.json,test,KaggleDBQA,339
TheHistoryofBaseball,"SELECT player_id FROM salary WHERE year = ""2015"" ORDER BY salary DESC LIMIT 1",Who is the player had the highest salary in 2015?,TheHistoryofBaseball_test.json,test,KaggleDBQA,340
TheHistoryofBaseball,"SELECT T2.birth_state FROM player AS T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE inducted = ""Y"" GROUP BY T2.birth_state ORDER BY count(T1.player_id) DESC LIMIT 1",Which states have produced the largest number of candidates inducted into the hall of fame?,TheHistoryofBaseball_fewshot.json,fewshot,KaggleDBQA,341
TheHistoryofBaseball,SELECT league_id FROM salary GROUP BY league_id ORDER BY sum(salary) DESC LIMIT 1,What is the top league that pays the most to their players?,TheHistoryofBaseball_fewshot.json,fewshot,KaggleDBQA,342
TheHistoryofBaseball,SELECT league_id FROM salary GROUP BY league_id ORDER BY max(salary) - min(salary) DESC LIMIT 1,Which leage have the largest difference in pay among their team players?,TheHistoryofBaseball_fewshot.json,fewshot,KaggleDBQA,343
TheHistoryofBaseball,"SELECT avg(T2.salary) FROM salary as T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE T1.inducted = ""Y""",What is the average pay for players inducted into the hall of fame?,TheHistoryofBaseball_fewshot.json,fewshot,KaggleDBQA,344
TheHistoryofBaseball,"SELECT avg(T2.salary) FROM salary as T2 JOIN hall_of_fame as T1 ON T1.player_id = T2.player_id WHERE T1.inducted = ""N""",What is the average pay for players not inducted into the hall of fame?,TheHistoryofBaseball_fewshot.json,fewshot,KaggleDBQA,345
TheHistoryofBaseball,SELECT league_id FROM salary GROUP BY league_id ORDER BY avg(salary) DESC LIMIT 1,Which leage has higher average salaries for player?,TheHistoryofBaseball_fewshot.json,fewshot,KaggleDBQA,346
TheHistoryofBaseball,SELECT birth_country FROM player GROUP BY birth_country ORDER BY count(*) DESC LIMIT 1,Which Country are most baseball players from?,TheHistoryofBaseball_fewshot.json,fewshot,KaggleDBQA,347
TheHistoryofBaseball,"SELECT name_first, name_last FROM player ORDER BY birth_year DESC LIMIT 1",Who is the youngest baseball player so far?,TheHistoryofBaseball_fewshot.json,fewshot,KaggleDBQA,348
TheHistoryofBaseball,SELECT league_id FROM salary GROUP BY league_id ORDER BY sum(salary) DESC LIMIT 1,Which league gets paid the most?,TheHistoryofBaseball_fewshot.json,fewshot,KaggleDBQA,349
TheHistoryofBaseball,"SELECT T2.points_won FROM player_award as T1 JOIN player_award_vote as T2 ON T1.player_id = T2.player_id WHERE T1.league_id = ""NL"" AND T1.award_id = ""Most Valuable Player"" AND T1.year = ""1990"" AND T2.league_id = ""NL"" AND T2.year = ""1990""",How much points were received by the NL league's most valuable player winner in 1990?,TheHistoryofBaseball_fewshot.json,fewshot,KaggleDBQA,350
TheHistoryofBaseball,"SELECT avg( death_year - birth_year) FROM player WHERE birth_country = ""USA""",What is the average age of players from USA?,TheHistoryofBaseball_fewshot.json,fewshot,KaggleDBQA,351
TheHistoryofBaseball,SELECT avg( death_year - birth_year ) FROM player,What is the average lifespan of a baseball player?,TheHistoryofBaseball_fewshot.json,fewshot,KaggleDBQA,352
USWildFires,SELECT FIRE_YEAR FROM Fires GROUP BY FIRE_YEAR ORDER BY count(*) DESC LIMIT 1,Which year has the most wildfires?,USWildFires.json,main,KaggleDBQA,353
USWildFires,SELECT DISCOVERY_TIME FROM Fires GROUP BY DISCOVERY_TIME ORDER BY count(*) DESC LIMIT 1,Which time of day has the most wildfires?,USWildFires.json,main,KaggleDBQA,354
USWildFires,SELECT STAT_CAUSE_DESCR FROM Fires GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,What are the most common causes of the wildfires?,USWildFires.json,main,KaggleDBQA,355
USWildFires,SELECT avg(CONT_DATE - DISCOVERY_DATE) FROM Fires,How long does it take to control wildfires on average?,USWildFires.json,main,KaggleDBQA,356
USWildFires,SELECT State FROM Fires GROUP BY State ORDER BY count(*) DESC LIMIT 1,Which state has the most wildfires?,USWildFires.json,main,KaggleDBQA,357
USWildFires,SELECT State FROM Fires ORDER BY FIRE_SIZE DESC LIMIT 1,Which state has the largest wildfire?,USWildFires.json,main,KaggleDBQA,358
USWildFires,SELECT OWNER_DESCR FROM Fires GROUP BY OWNER_DESCR ORDER BY count(*) DESC LIMIT 1,What enrity is reponsible for managing the land at the point of origin of the most wildfires?,USWildFires.json,main,KaggleDBQA,359
USWildFires,SELECT STAT_CAUSE_DESCR FROM Fires WHERE FIRE_YEAR BETWEEN 2000 AND 2005 GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,What was the most common cause of fire between 2000 and 2005?,USWildFires.json,main,KaggleDBQA,360
USWildFires,SELECT count(*) FROM Fires WHERE FIRE_YEAR = 2006 AND FIRE_SIZE > 100,How many fires were more than 100 acres in 2006?,USWildFires.json,main,KaggleDBQA,361
USWildFires,SELECT State FROM Fires WHERE FIRE_YEAR = 2001 GROUP BY State ORDER BY count(*) DESC LIMIT 1,Which states had the largest number of fires in 2001?,USWildFires.json,main,KaggleDBQA,362
USWildFires,"SELECT sum(FIRE_SIZE), FIRE_YEAR FROM Fires WHERE State = ""CA"" AND FIRE_YEAR BETWEEN 2000 AND 2005 GROUP BY FIRE_YEAR",How many acres burned in fires in California each year between 2000 and 2005?,USWildFires.json,main,KaggleDBQA,363
USWildFires,SELECT FIRE_YEAR FROM Fires GROUP BY FIRE_YEAR ORDER BY count(*) DESC LIMIT 1,Which year had the largest number of fires?,USWildFires.json,main,KaggleDBQA,364
USWildFires,"SELECT * FROM Fires WHERE State = ""TX"" AND STAT_CAUSE_DESCR LIKE ""Campfire""",Show all fires caused by campfires in Texas.,USWildFires.json,main,KaggleDBQA,365
USWildFires,"SELECT OWNER_DESCR FROM FIres WHERE State = ""OR"" AND FIRE_YEAR = 2015 ORDER BY FIRE_SIZE DESC LIMIT 1",Who was responsible for the land of the biggest fire in Oregon in 2015?,USWildFires.json,main,KaggleDBQA,366
USWildFires,"SELECT COUNTY FROM Fires WHERE State = ""WA"" AND FIRE_YEAR = 2012",Which counties in Washington had fires in 2012?,USWildFires.json,main,KaggleDBQA,367
USWildFires,"SELECT count(*) FROM Fires WHERE FIRE_YEAR = 2010 AND STAT_CAUSE_DESCR LIKE ""%Arson%""",How many arson-related fires were there in 2010?,USWildFires.json,main,KaggleDBQA,368
USWildFires,SELECT count(DISTINCT FIRE_YEAR) FROM Fires,How many years of data are recorded in this database?,USWildFires.json,main,KaggleDBQA,369
USWildFires,SELECT avg(DISCOVERY_DATE) FROM Fires where FIRE_YEAR BETWEEN 2000 AND 2004,Average date of year that fire was discovered from 2000~2004?,USWildFires.json,main,KaggleDBQA,370
USWildFires,SELECT STAT_CAUSE_CODE FROM Fires GROUP BY STAT_CAUSE_CODE ORDER BY count(*) DESC LIMIT 1,What’s the most common cause of the fire (code) in the database?,USWildFires.json,main,KaggleDBQA,371
USWildFires,SELECT FIRE_YEAR FROM Fires ORDER BY FIRE_SIZE DESC LIMIT 1,What’s the year that have the largest acres in the fire area?,USWildFires.json,main,KaggleDBQA,372
USWildFires,"SELECT count(*) FROM Fires WHERE OWNER_DESCR = ""MISSING/NOT SPECIFIED""",How many missing / not specified name of the owner are there in the database?,USWildFires.json,main,KaggleDBQA,373
USWildFires,SELECT COUNTY FROM Fires GROUP BY COUNTY ORDER BY count(*),What’s the county that contains most recorded burns in 2000 according to the database?,USWildFires.json,main,KaggleDBQA,374
USWildFires,SELECT count(DISTINCT STAT_CAUSE_DESCR) FROM Fires,How many distinct cause of the fire descriptions are there in the database?,USWildFires.json,main,KaggleDBQA,375
USWildFires,"SELECT sum(FIRE_SIZE) FROM Fires WHERE State = ""NY"" and FIRE_YEAR = ""2006""",Sum of the acres burned in NC state in 2006?,USWildFires.json,main,KaggleDBQA,376
USWildFires,"SELECT * FROM Fires WHERE State = ""UT"" AND FIRE_YEAR = 1997 ORDER BY FIRE_SIZE DESC LIMIT 1",What was the cause of the largest wildfire in Utah in the year 1997?,USWildFires.json,main,KaggleDBQA,377
USWildFires,"SELECT count(*) FROM Fires WHERE COUNTY = ""Gloucester"" AND FIRE_SIZE > 10",How many wildfires in Gloucester county have been larger than 10 acres?,USWildFires.json,main,KaggleDBQA,378
USWildFires,SELECT State FROM Fires GROUP BY State ORDER BY count(*) DESC LIMIT 1,Which state experiences the most wildfires?,USWildFires.json,main,KaggleDBQA,379
USWildFires,SELECT STAT_CAUSE_DESCR FROM Fires GROUP BY STAT_CAUSE_DESCR ORDER BY count(*) DESC LIMIT 1,What is the leading cause of wildfires?,USWildFires.json,main,KaggleDBQA,380
USWildFires,SELECT OWNER_DESCR FROM Fires GROUP BY OWNER_DESCR ORDER BY count(*) DESC LIMIT 1,On what type of land (public or private) do more wildfires occur?,USWildFires.json,main,KaggleDBQA,381
USWildFires,"SELECT count(*) FROM Fires WHERE STAT_CAUSE_DESCR LIKE ""%Campfire%"" AND FIRE_YEAR = 2014","In 2014, how many wildfires were the result of mismanaged campfires?",USWildFires.json,main,KaggleDBQA,382
USWildFires,"SELECT sum(FIRE_SIZE) FROM Fires WHERE State = ""TX"" AND FIRE_YEAR BETWEEN 2000 AND 2010",How many total acres of land in Texas have seen a wildfire in the decade between 2000-2010?,USWildFires.json,main,KaggleDBQA,383
USWildFires,SELECT State FROM Fires GROUP BY State ORDER BY count(*) DESC LIMIT 1,Which state has the most number of fires being recorded?,USWildFires.json,main,KaggleDBQA,384
